,videoId,title,description,views,likes,tag,url,duration,publishedAt,comments,combo,vectors,comment_ratio,engagement_ratio,final_rating,subject,channel_title,thumbnail
548,oSIv-E60NiU,MongoDb Tutorial For Beginners in Hindi 🔥🔥,hindi see nosql crash database course mongodb video,1037355,29757,mongodb tutorial mongo tutorial in hindi mongodb tutorial hindi learn mongodb in hindi learn mongo mongo in hindi mongodb commands in hindi learn mongodb nosql database mongodb database tutorial mongodb atlas tutorial mongodb compass tutorial,https://www.youtube.com/watch?v=oSIv-E60NiU,4416,2021-06-05 17:31:33,"[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1]",commands database nosql mongodb,[[0. 0. 0. ... 0. 0. 0.]],3.37,1.56,3.55,bdt2,CodeWithHarry,https://i.ytimg.com/vi/oSIv-E60NiU/maxresdefault.jpg
549,ZQuQ-wHuPlg,Mongo db full course in 1hour in telugu,,111174,2945,,https://www.youtube.com/watch?v=ZQuQ-wHuPlg,3800,2021-07-10 13:30:12,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]",full,[[0. 0. 0. ... 0. 0. 0.]],1.67,1.44,2.12,ads1,Python Life,https://i.ytimg.com/vi/ZQuQ-wHuPlg/maxresdefault.jpg
550,SnqPyqRh4r4,What Is MongoDB? | What Is MongoDB And How It Works | MongoDB Tutorial For Beginners | Simplilearn,working help mongodb full stack good stack developer caltech bootcamp mern applications java mean understanding dbms,201257,2535,how to use mongodb learn mongodb learn mongodb from scratch mongodb mongodb basics mongodb class mongodb concepts mongodb course mongodb for beginners mongodb introduction mongodb lecture mongodb lesson mongodb training mongodb training live technical support mongodb tutorial mongodb tutorial for beginners simplilearn what is mongodb what is mongodb and how it works what is mongodb?,https://www.youtube.com/watch?v=SnqPyqRh4r4,392,2021-03-16 15:30:04,"[0, 1, 0, 1, 0, 1, 1, 0, 1, 1]",full mean mongodb use stack support mern applications class,[[0. 0. 0. ... 0. 0. 0.]],3.0,0.69,2.79,fsd,Simplilearn,https://i.ytimg.com/vi/SnqPyqRh4r4/maxresdefault.jpg
551,-bt_y4Loofg,MongoDB in 100 Seconds,capabilities document worlds mongodb behind geospatial like video text collaborated atlas creative database data popular search,1049874,35785,webdev app development lesson tutorial 100 seconds of code mongodb database sql nosql sql vs nosql mongo db atlas mongodb tutorial,https://www.youtube.com/watch?v=-bt_y4Loofg,147,2021-07-14 16:30:49,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",search code development sql mongodb nosql database document data,[[0. 0. 0. ... 0. 0. 0.]],1.98,1.85,2.59,bdt2,Fireship,https://i.ytimg.com/vi/-bt_y4Loofg/maxresdefault.jpg
552,ofme2o29ngU,MongoDB Crash Course,cheat ton complex database intricacies nosql commands sheet mongodb,680237,19874,webdevsimplified mongodb crash course mongodb mongo db mongodb tutorial mongodb terminal mongosh mongodb how to install mongodb tutorial beginner,https://www.youtube.com/watch?v=ofme2o29ngU,1799,2021-09-28 16:00:36,"[1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]",mongodb commands nosql database,[[0. 0. 0. ... 0. 0. 0.]],3.81,1.59,3.91,bdt2,Web Dev Simplified,https://i.ytimg.com/vi/ofme2o29ngU/maxresdefault.jpg
553,7H_QH9nipNs,Express JS Tutorial in Hindi 🔥✌,expressjs building course using express js express sites crash nodejs hindi,450946,12374,,https://www.youtube.com/watch?v=7H_QH9nipNs,4851,2021-07-02 11:30:03,"[1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1]",js express nodejs building,[[0. 0. 0. ... 0. 0. 0.]],2.75,1.49,3.02,fsd,CodeWithHarry,https://i.ytimg.com/vi/7H_QH9nipNs/maxresdefault.jpg
555,pKJ4GGyDgJo,🚀 Express.js - Learn What Matters: Mastering the Framework |  Backend (Node JS) Series,"latest essential episode world welcome applications deep framework dive series ,"" building web express backend robust apis",240095,9391,Express JS tutorial express JS node Js course how to use express JS Node JS full free best course,https://www.youtube.com/watch?v=pKJ4GGyDgJo,5474,2023-10-07 14:00:38,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1]",framework applications building full web use node js express series deep,[[0. 0. 0. ... 0. 0. 0.]],3.75,2.13,4.16,fsd,Sheryians Coding School,https://i.ytimg.com/vi/pKJ4GGyDgJo/maxresdefault.jpg
557,0QRFOsrBtXw,What Is Express JS? | Express JS Tutorial for Beginners 2022 | Express JS API | Simplilearn,java mean express developer caltech bootcamp mern features js js companies tutorial walk coding developers,72876,1096,what is express js? express js tutorial for beginners 2022 nodejs express tutorial expressjs in 2022 express js typescript why should we use express js express js in one video what is express expressjs crash course express js api express node js express nodejs express node.js application programming interface express js tutorial express tutorial node js express api in node js expressjs node.js programming simplilearn expressjs simplilearn,https://www.youtube.com/watch?v=0QRFOsrBtXw,308,2022-03-01 10:55:41,"[0, 1, 0, 1, 0, 0, 0, 1]",api nodejs mean use programming features mern node js express,[[0. 0. 0. ... 0. 0. 0.]],1.88,0.82,1.96,fsd,Simplilearn,https://i.ytimg.com/vi/0QRFOsrBtXw/maxresdefault.jpg
559,SccSCuHhOw0,Learn Express JS In 35 Minutes,framework expressjs thousands basis web node popular server js sites,803076,20893,webdevsimplified expressjs crash course express js expressjs express js crash course express node js express nodejs express node.js express js tutorial express js tutorial 2021 express js 5 express tutorial express tutorial node js express crash course express crash course node js,https://www.youtube.com/watch?v=SccSCuHhOw0,2163,2021-08-31 16:00:13,"[1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",framework nodejs basis web node js express,[[0. 0. 0. ... 0. 0. 0.]],3.8,1.42,3.82,fsd,Web Dev Simplified,https://i.ytimg.com/vi/SccSCuHhOw0/maxresdefault.jpg
561,CnH3kAXSrmU,Express Crash Course,53 template crash form body __dirname params flag strings pass error multiple prerequisites5 03 setting request es requests masterclass arrays1 get partials colors started server13,80847,2519,node.js express express.js express js node express nodejs express javascript express api ejs http middleware json json api full stack,https://www.youtube.com/watch?v=CnH3kAXSrmU,6371,2024-05-07 13:00:11,"[0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1]",error api http nodejs full js stack template multiple node javascript json express,[[0. 0. 0. ... 0. 0. 0.]],2.69,1.7,3.07,fsd,Traversy Media,https://i.ytimg.com/vi/CnH3kAXSrmU/maxresdefault.jpg
562,KBT2gmAfav4,Introduction To PHP | What Is PHP Programming | PHP Tutorial For Beginners | Simplilearn,introduction java mean developer caltech concepts bootcamp fundamental mern simplilearn full explains php stack stack video coding,150987,3629,introduction to php what is php programming php tutorial for beginners php tutorials php programming tutorial php programming php programming for beginners php programming languages php functional programming php programming examples php programming learning php programming code php programming training php programming download php tutorial login install php php programming knowledge php training simplilearn what is php,https://www.youtube.com/watch?v=KBT2gmAfav4,687,2021-03-11 13:30:01,"[0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]",code full mean functional programming stack mern php learning knowledge,[[0. 0. 0. ... 0. 0. 0.]],2.69,1.31,2.87,fsd,Simplilearn,https://i.ytimg.com/vi/KBT2gmAfav4/maxresdefault.jpg
563,SI69DXbYHXU,PHP tutorial for beginners 🐘,52 conclusion beginners html time vscode path00 17 executable xampp server server00 10 access creating script00,54184,954,PHP course PHP tutorial PHP coding PHP for beginners PHP MySQL,https://www.youtube.com/watch?v=SI69DXbYHXU,839,2024-05-20 01:11:37,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",time mysql access php html,[[0. 0. 0. ... 0. 0. 0.]],3.27,0.96,3.15,fsd,Bro Code,https://i.ytimg.com/vi/SI69DXbYHXU/maxresdefault.jpg
564,1SnPKhCdlsU,Php Tutorial for Beginners in Hindi with MySQL Project,44 advanced videos twitter development membership english code sessions coding checkout go 01 c personal language first click oriented code vs getting mediawebsite javascript science started file22,3026989,71035,php tutorial php tutorial in hindi php in urdu php + mysql tutorial php mysql database tutorial learn php hindi php tutorials learn php php hindi,https://www.youtube.com/watch?v=1SnPKhCdlsU,9225,2020-02-11 03:48:43,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",advanced code twitter c development language mysql php database project javascript science first oriented,[[0. 0. 0. ... 0. 0. 0.]],3.51,1.28,3.51,pf,CodeWithHarry,https://i.ytimg.com/vi/1SnPKhCdlsU/maxresdefault.jpg
565,6EukZDFE_Zg,PHP Full Course | PHP Tutorial For Beginners | PHP Tutorial | PHP Course | PHP | Simplilearn,22 learn training using php check stack key comprises operations03 commerce introduction old web registration web xampp00 38 crud million form important channel questions,325991,5603,php full course php tutorial for beginners full php tutorial php project php interview questions and answers php for beginners php developer php for beginners 2021 php tutorial for beginners learn php learn php for beginners learn php in one video php complete course php complete tutorial php in one video php introduction simplilearn php simplilearn php projects for beginners php project with source code php form validation,https://www.youtube.com/watch?v=6EukZDFE_Zg,22955,2021-08-24 16:13:24,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0]",projects code full key web validation stack crud php project,[[0. 0. 0. ... 0. 0. 0.]],3.21,0.94,3.08,fsd,Simplilearn,https://i.ytimg.com/vi/6EukZDFE_Zg/maxresdefault.jpg
566,OK_JCtrrv-c,PHP Programming Language Tutorial - Full Course,php full course tutorial language programming learn using course designed introduce programming contents topics common programmers,3909137,69154,php php tutorial php tutorial for beginners php course learn php php for beginners intro to php php programming php project tutorial web development php7 free php course php course online,https://www.youtube.com/watch?v=OK_JCtrrv-c,16599,2018-06-20 18:49:27,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1]",full web development language programming php project common,[[0. 0. 0. ... 0. 0. 0.]],3.26,0.96,3.14,pf,freeCodeCamp.org,https://i.ytimg.com/vi/OK_JCtrrv-c/maxresdefault.jpg
567,QhQ4m5g2fhA,jQuery Tutorial | jQuery Tutorial For Beginners |  jQuery |  jQuery full course | Simplilearn,java basics mean everything developer caltech bootcamp mern concepts jquery video coding basic full stack stack,152041,2446,jquery basics jquery basics for beginners introduction to jquery jquery project what is jquery jquery selectors jquery events jquery effects jquery effects and animations jquery animate function jquery effects for websites jquery effects with examples animate in jquery how does jquery work how does jquery selector work learn jquery jquery basic tutorial jquery tutorial jquery jquery tutorial for beginners js simplilearn jquery simplilearn,https://www.youtube.com/watch?v=QhQ4m5g2fhA,4720,2021-12-22 06:52:33,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1]",jquery full mean function basic stack mern project js,[[0. 0. 0. ... 0. 0. 0.]],4.0,0.88,3.69,fsd,Simplilearn,https://i.ytimg.com/vi/QhQ4m5g2fhA/maxresdefault.jpg
569,YFlx1C8XwR0,jQuery Tutorial For Beginners In Hindi - हिंदी में,javascript advanced videos hosting science twitter one data instagram hindisource programming social machine tutorial learn big learning using php follow jquery video code one,665031,18524,jquery tutorial hindi jquery tutorials jquery ajax tutorial hindi jquery advanced tutorial in hindi jquery ui tutorial in hindi jquery animations tutorial in hindi jquery plugin tutorial in hindi jquery validation tutorial in hindi jquery beginner tutorial jquery beginner tutorial in hindi jquery beginner to advanced jquery beginner jquery beginners guide jquery beginner exercises jquery from beginner to expert jquery in hindi jquery 3.3.1 jquery learn fast,https://www.youtube.com/watch?v=YFlx1C8XwR0,4334,2019-03-29 02:50:51,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1]",advanced ajax jquery expert code twitter big fast programming validation machine php data learning javascript science,[[0. 0. 0. ... 0. 0. 0.]],2.77,1.52,3.04,fsd,CodeWithHarry,https://i.ytimg.com/vi/YFlx1C8XwR0/maxresdefault.jpg
571,Yofox_h4zGQ,🎯jQuery Tutorial For Beginners In Hindi - 2023 | jQuery Full Course  | jQuery in One Video,javascript simplify links ----------------------- html hosting important support bootstrap jquery event 2021 channel photoshop traversal dom ajax jquery tips jquery video one,144456,3743,jquery tutorial hindi jquery tutorials jquery ajax tutorial hindi jquery advanced tutorial in hindi jquery ui tutorial in hindi jquery animations tutorial in hindi jquery plugin tutorial in hindi jquery validation tutorial in hindi jquery beginner tutorial jquery beginner tutorial in hindi jquery beginner to advanced jquery beginner jquery beginners guide jquery beginner exercises jquery from beginner to expert jquery in hindi jquery learn fast jquery,https://www.youtube.com/watch?v=Yofox_h4zGQ,9292,2021-07-10 11:39:15,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",advanced ajax jquery dom expert fast full bootstrap validation support traversal javascript html,[[0. 0. 0. ... 0. 0. 0.]],3.7,1.41,3.73,fsd,Tech Gun,https://i.ytimg.com/vi/Yofox_h4zGQ/maxresdefault.jpg
572,5BTWmXFOKlc,jQuery Tutorial For Beginners | jQuery full course with notes and codes | 2024 | Amit Thinks,jquery video learn course concepts,3672,81,jquery tutorials jquery tutorial jquery tutorial for beginners jquery full course learn jquery jquery basics jquery beginner tutorial jquery advanced tutorial jquery training jquery crash course jquery animation introduction to jquery javascript and jquery jquery for beginners jquery beginner to advanced jquery beginner exercises jquery from beginner to expert jquery basic tutorial jquery selectors jQuery traversing amit thinks 2024 studyopedia how to,https://www.youtube.com/watch?v=5BTWmXFOKlc,15094,2024-03-26 13:30:02,"[0, 1, 1, 0, 1, 1]",advanced jquery expert full basic codes javascript,[[0. 0. 0. ... 0. 0. 0.]],3.33,1.2,3.32,fsd,Amit Thinks,https://i.ytimg.com/vi/5BTWmXFOKlc/maxresdefault.jpg
573,WPWvzefA7bM,Jquery tutorials | Jquery for beginners | Jquery  for beginners  in Telugu | Jquery in Telugu,javascript website tutorialjquery generator javascriptpromises javascripthow tutorial easyhow careerhow fill javascriptimage teluguhow developersjavascript flex javascript todo teluguweb grid playlisthackerrank solutionsfetch await full javascriptstop slider box course javascriptresponsive javascriptcalculator javascriptrandom css one basicshow navigation start javascriptasync list javascriptcss css watch validation html beginners jquery learn learn quote using playlisthtml coursejavascript html dom coursejquery barcaptcha using web development python css webdevelopmentcss detailjavascript api teluguweb create tutorialjavascript playlist beginnersjquery videojavascript,13685,246,Jquery tutorial for beginners Jquery full course Jquery for beginners Jquery for beginners in telugu Jquery for beginners tutorial Jquery for beginners full course Jquery for web development full course Jquery for web developers Jquery in one video JavaScript Learn JavaScript Learn JavaScript basics How to start web development How to start web development in Telugu web development for beginners How to create website,https://www.youtube.com/watch?v=WPWvzefA7bM,1689,2022-04-11 14:45:12,"[1, 1, 1, 0, 0, 0, 1, 1]",api jquery dom python full web development box list validation css javascript html,[[0. 0. 0. ... 0. 0. 0.]],3.12,0.98,3.03,fsd,CS World Telugu,https://i.ytimg.com/vi/WPWvzefA7bM/maxresdefault.jpg
574,L_eF8az2cSA,Mastering MERN as a BEGINNER | Tanay Pratap Hindi,web build react explains video node mern mongodb,217944,10939,MERN stack tutorial Building web applications with MERN Node.js and React development Beginner's guide to MERN stack MongoDB with MERN stack Creating APIs with MERN stack MERN stack architecture explained Full-stack development with MERN Best resources for learning MERN stack MERN stack project ideas react mern mern stack mern stack tutorial web development mern stack project mern tutorial tanay pratap tanay pratap MERN stack tanay bhaiya programming tanay,https://www.youtube.com/watch?v=L_eF8az2cSA,792,2023-04-25 14:30:06,"[1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1]",react building web development architecture project programming mongodb stack mern node learning applications,[[0. 0. 0. ... 0. 0. 0.]],3.15,2.73,3.99,fsd,Tanay Pratap,https://i.ytimg.com/vi/L_eF8az2cSA/maxresdefault.jpg
575,fKJVxItLiUw,Complete MERN Stack Developer Roadmap For Beginners (2023),shares alternate curriculum usd live course rs stack buy link 2023 roadmap harkirat beginners pre,260906,6937,,https://www.youtube.com/watch?v=fKJVxItLiUw,894,2023-06-03 09:45:03,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",link stack mern alternate,[[0. 0. 0. ... 0. 0. 0.]],1.83,1.45,2.25,fsd,Harkirat Singh,https://i.ytimg.com/vi/fKJVxItLiUw/maxresdefault.jpg
576,CcFIrllSy2o,Complete MERN Stack Developer Roadmap for Beginners (2024),mern stack become discussed developer video,10657,751,MERN Stack BlockChain Web development NEXUS Rohit Negi Coder Army React HTML CSS JS NODE,https://www.youtube.com/watch?v=CcFIrllSy2o,1033,2024-09-04 11:20:20,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0]",react js web development stack css mern node html,[[0. 0. 0. ... 0. 0. 0.]],2.18,3.83,3.81,fsd,Rohit Negi,https://i.ytimg.com/vi/CcFIrllSy2o/hqdefault.jpg
577,b5mhh5VQfNw,Mastering MERN as a Beginner | Tanay Pratap #hindi,understand settings switch captions please mern english youtube stack .------------------------------------------------------------------------------------------------------ note captions video,27406,1328,tanay pratap tanay pratap tanay bhaiya,https://www.youtube.com/watch?v=b5mhh5VQfNw,1014,2024-04-07 14:30:20,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1]",stack mern,[[0. 0. 0. ... 0. 0. 0.]],2.95,2.64,3.79,fsd,Tanay Pratap,https://i.ytimg.com/vi/b5mhh5VQfNw/maxresdefault.jpg
578,I7EDAR2GRVo,MERN Tutorial For Beginners | Learn MERN In 60 Minutes,tutorial beginners mern mern learn go github,162835,5596,computer science crud css databases javascript learn reactjs mysql nodejs programming react tutorial reactjs reactjs beginner reactjs tutorial typescript react js crash course react js node js express js pedrotech traversy media traversymedia clever programmer tech with tim freecodecamp deved pedro tech MERN mern tutorial learn mern mern beginners mongodb tutorial mongoose mern tutorial beginner mongodb,https://www.youtube.com/watch?v=I7EDAR2GRVo,3580,2021-11-02 14:00:11,"[1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",databases reactjs react nodejs mysql programming express computer mongodb css crud mern node javascript js science,[[0. 0. 0. ... 0. 0. 0.]],3.48,1.87,3.81,fsd,PedroTech,https://i.ytimg.com/vi/I7EDAR2GRVo/maxresdefault.jpg
579,__mSgDEOyv8,Next.js 13 - The Basics,13 new full next learn features version js tutorial,665793,22204,,https://www.youtube.com/watch?v=__mSgDEOyv8,540,2022-11-01 19:59:20,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1]",full features js,[[0. 0. 0. ... 0. 0. 0.]],2.08,1.81,2.64,mmc5,Beyond Fireship,https://i.ytimg.com/vi/__mSgDEOyv8/maxresdefault.jpg
580,1WmNXEVia8I,Next.js for Beginners - Full Course,get learn proficient started next js starting course,222744,5701,,https://www.youtube.com/watch?v=1WmNXEVia8I,9505,2021-06-01 13:57:06,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0]",full js,[[0. 0. 0. ... 0. 0. 0.]],1.62,1.39,2.05,fsd,freeCodeCamp.org,https://i.ytimg.com/vi/1WmNXEVia8I/maxresdefault.jpg
581,2OaAbSgmIWo,Next.JS Tutorial For Beginners In Hindi #1: Introduction to Next JS In Hindi in 2021,tutorial hindi 2021 js beginners welcome,162359,3672,next js tutorial next js next.js next js tutorial in hindi nextjs in hindi what is next js hindi why next js in hindi next js tutorial for beginners in hindi,https://www.youtube.com/watch?v=2OaAbSgmIWo,895,2021-08-31 10:30:13,"[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1]",nextjs js,[[0. 0. 0. ... 0. 0. 0.]],3.01,1.23,3.08,fsd,Thapa Technical,https://i.ytimg.com/vi/2OaAbSgmIWo/maxresdefault.jpg
